"Study_ID","Study_Name","Location_ID","Study_Specific_Location_ID","Location_Name","Location_Setting","Field_Collection_Type","Field_Collector","Field_Collection_Start_Date","Field_Collection_Start_Time","Field_Collection_Start_Date_Time","Field_Collection_End_Date","Field_Collection_End_Time","Field_Collection_End_Date_Time","Field_Collection_Comment","Field_Collection_Area","Field_Collection_Area_Units","Field_Collection_Reference_Point","Field_Collection_Upper_Depth","Field_Collection_Lower_Depth","Field_Collection_Depth_Units","Upper_Depth_In_Feet","Lower_Depth_In_Feet","Well_Water_Level_Measuring_Point_Or_TOC_ID","Sample_ID","Sample_Field_Replicate_ID","Sample_Replicate_Flag","Sample_Sub_ID","Sample_Composite_Flag","Storm_Event_Qualifier","Sample_Matrix","Sample_Source","Sample_Use","Sample_Collection_Method","Sample_Collection_Method_Description","Sample_Preparation_Method","Sample_Preparation_Method_Description","Sample_Method_Other","Sample_Method_Other_Type","Sample_Method_Other_Description","Sample_Taxon_Name","Sample_Taxon_Common_Name","Sample_Taxon_TSN","Sample_Tissue_Type","Sample_Percent_Sorted","Result_Parameter_Name","Result_Parameter_CAS_Number","Lab_Analysis_Date","Lab_Analysis_Date_Accuracy","Lab_Analysis_Time","Result_Value","Result_Value_Units","Result_Reporting_Limit","Result_Reporting_Limit_Type","Result_Detection_Limit","Result_Detection_Limit_Type","Result_Data_Qualifier","Result_Data_Qualifier_Description","Result_Suspect_or_Rejected_Flag","Result_Suspect_Code","Result_Suspect_Description","Fraction_Analyzed","Field_Filtered_Flag","Result_Basis","Digestion_Method","Water_Level_Accuracy","Result_Method","Result_Method_Description","Result_Comment","Result_Additional_Comment","Result_Lab_Replicate_ID","Result_Lab_Name","Result_Validation_Level","Result_Taxon_Name","Result_Taxon_Common_Name","Result_Taxon_Alias_Other","Result_Taxon_TSN","Result_Taxon_Parent_TSN","Result_Taxon_Unidentified_Species","Result_Taxon_Life_Stage","QC_Blank_Censor_Factor","Lab_Batch_ID","Lab_GC_Column_ID","Study_ID_Alias","Study_QA_Planning_Level","Study_QA_Assessment_Level","Study_Type","EIM_Data_Entry_Review_Status","Calculated_Latitude_Decimal_Degrees_NAD83HARN","Calculated_Longitude_Decimal_Degrees_NAD83HARN","Record_Created_On","Result_System_ID"
"AMS001C","Statewide River and Stream Ambient Monitoring-1980 to 1988","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","","09/08/1987",08:55:00,"09/08/1987 08:55:00","09/08/1987",08:55:00,"09/08/1987 08:55:00","",,"","1",,,"",,,"","28192","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Total Suspended Solids","","09/08/1987","",00:00:00,"15","mg/L","","","","","","","","","","Total","","","","","EPA160.2","Residue, Non-Filterable, Gravimetric, Dried at 103-105 Deg-C","","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 1: Informal or no QA documentation.","Level 1:  Data neither Verified nor Assessed for Usability","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,1145891
"AMS001C","Statewide River and Stream Ambient Monitoring-1980 to 1988","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","","09/08/1987",08:55:00,"09/08/1987 08:55:00","09/08/1987",08:55:00,"09/08/1987 08:55:00","",,"","1",,,"",,,"","28192","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Dissolved Oxygen","","09/08/1987","",00:00:00,"10.1","mg/L","","","","","","","","","","","","","","","EPA360.2","Dissolved Oxygen (DO) by Modified Winkler Full Bottle","","","","","","","","","","","","","","","","","LEVEL 1: Informal or no QA documentation.","Level 1:  Data neither Verified nor Assessed for Usability","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,2045891
"AMS001C","Statewide River and Stream Ambient Monitoring-1980 to 1988","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","","09/08/1987",08:55:00,"09/08/1987 08:55:00","09/08/1987",08:55:00,"09/08/1987 08:55:00","",,"","1",,,"",,,"","28192","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Fecal Coliform","","09/08/1987","",00:00:00,"160","/100mL","","","","","","","","","","","","","","","SM16-909C","Fecal Coliform by Membrane Filtration using mFC Medium.","","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 1: Informal or no QA documentation.","Level 1:  Data neither Verified nor Assessed for Usability","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,5045891
"AMS001C","Statewide River and Stream Ambient Monitoring-1980 to 1988","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","","09/08/1987",08:55:00,"09/08/1987 08:55:00","09/08/1987",08:55:00,"09/08/1987 08:55:00","",,"","1",,,"",,,"","28192","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Ortho-Phosphate","","09/08/1987","",00:00:00,"0.04","mg/L","","","","","","","","","","Dissolved","","","","","EPA365.3M","Phosphorus, Orthophosphate; Colorimetric, Ascorbic Acid, Two Reagent low level cal. Modified.","","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 1: Informal or no QA documentation.","Level 1:  Data neither Verified nor Assessed for Usability","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,7045891
"AMS001C","Statewide River and Stream Ambient Monitoring-1980 to 1988","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","","09/08/1987",08:55:00,"09/08/1987 08:55:00","09/08/1987",08:55:00,"09/08/1987 08:55:00","",,"","1",,,"",,,"","28192","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Phosphorus","7723-14-0","09/08/1987","",00:00:00,"0.05","mg/L","","","","","","","","","","Total","","","","","EPA365.1","Phosphorus, All Forms (Colorimetric, Automated, Ascorbic Acid)","","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 1: Informal or no QA documentation.","Level 1:  Data neither Verified nor Assessed for Usability","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,8045891
"AMS001C","Statewide River and Stream Ambient Monitoring-1980 to 1988","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","","09/08/1987",08:55:00,"09/08/1987 08:55:00","09/08/1987",08:55:00,"09/08/1987 08:55:00","",,"","1",,,"",,,"","28192","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Ammonia","7664-41-7","09/08/1987","",00:00:00,"0.01","mg/L","","","","","U","Analyte was not detected at or above the reported result.","","","","Dissolved","","","","","EPA350.1","Nitrogen as Ammonia, Colorimetric, Automated Phenate","K","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 1: Informal or no QA documentation.","Level 1:  Data neither Verified nor Assessed for Usability","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,145891
"AMS001C","Statewide River and Stream Ambient Monitoring-1980 to 1988","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","","09/08/1987",08:55:00,"09/08/1987 08:55:00","09/08/1987",08:55:00,"09/08/1987 08:55:00","",,"","1",,,"",,,"","28192","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Nitrite","14797-65-0","09/08/1987","",00:00:00,"0.01","mg/L","","","","","U","Analyte was not detected at or above the reported result.","","","","Dissolved","","","","","EPA353.2","Nitrogen, Nitrate-Nitrite (Colorimetric, Automated Cadmium Reduction), Revision 2","K","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 1: Informal or no QA documentation.","Level 1:  Data neither Verified nor Assessed for Usability","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,9045891
"AMS001C","Statewide River and Stream Ambient Monitoring-1980 to 1988","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","","09/09/1986",09:45:00,"09/09/1986 09:45:00","09/09/1986",09:45:00,"09/09/1986 09:45:00","",,"","1",,,"",,,"","27283","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Turbidity","","09/09/1986","",00:00:00,"1","NTU","","","","","","","","","","","","","","","SM2130B","Turbidity, Nephelometric Method","","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 1: Informal or no QA documentation.","Level 1:  Data neither Verified nor Assessed for Usability","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,2294140
"AMS001C","Statewide River and Stream Ambient Monitoring-1980 to 1988","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","","09/09/1986",09:45:00,"09/09/1986 09:45:00","09/09/1986",09:45:00,"09/09/1986 09:45:00","",,"","1",,,"",,,"","27283","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Ortho-Phosphate","","09/09/1986","",00:00:00,"0.04","mg/L","","","","","","","","","","Dissolved","","","","","EPA365.3M","Phosphorus, Orthophosphate; Colorimetric, Ascorbic Acid, Two Reagent low level cal. Modified.","","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 1: Informal or no QA documentation.","Level 1:  Data neither Verified nor Assessed for Usability","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,3294140
"AMS001C","Statewide River and Stream Ambient Monitoring-1980 to 1988","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","","09/09/1986",09:45:00,"09/09/1986 09:45:00","09/09/1986",09:45:00,"09/09/1986 09:45:00","",,"","1",,,"",,,"","27283","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Dissolved Oxygen","","09/09/1986","",00:00:00,"10.4","mg/L","","","","","","","","","","","","","","","EPA360.2","Dissolved Oxygen (DO) by Modified Winkler Full Bottle","","","","","","","","","","","","","","","","","LEVEL 1: Informal or no QA documentation.","Level 1:  Data neither Verified nor Assessed for Usability","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,7294140
"AMS001C","Statewide River and Stream Ambient Monitoring-1980 to 1988","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","","09/09/1986",09:45:00,"09/09/1986 09:45:00","09/09/1986",09:45:00,"09/09/1986 09:45:00","",,"","1",,,"",,,"","27283","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Nitrite","14797-65-0","09/09/1986","",00:00:00,"0.01","mg/L","","","","","U","Analyte was not detected at or above the reported result.","","","","Dissolved","","","","","EPA353.2","Nitrogen, Nitrate-Nitrite (Colorimetric, Automated Cadmium Reduction), Revision 2","K","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 1: Informal or no QA documentation.","Level 1:  Data neither Verified nor Assessed for Usability","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,4294140
"AMS001D","Statewide River and Stream Ambient Monitoring-WY1989 through WY1999","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","","09/09/1992",07:40:00,"09/09/1992 07:40:00","09/09/1992",07:40:00,"09/09/1992 07:40:00","",,"","",,,"",,,"","32936","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Nitrite-Nitrate","","09/09/1992","",00:00:00,"0.15","mg/L","","","","","","","","","","Dissolved","","","","","SM4500NO3I","Nitrogen (Nitrate, NO3/Nitrite, NO2) by Cadmium Reduction Flow Injection Method","","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,2225151
"AMS001D","Statewide River and Stream Ambient Monitoring-WY1989 through WY1999","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","","09/09/1992",07:40:00,"09/09/1992 07:40:00","09/09/1992",07:40:00,"09/09/1992 07:40:00","",,"","",,,"",,,"","32936","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Turbidity","","09/09/1992","",00:00:00,"2","NTU","","","","","","","","","","","","","","","SM2130B","Turbidity, Nephelometric Method","","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,3225151
"AMS001D","Statewide River and Stream Ambient Monitoring-WY1989 through WY1999","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","","09/09/1992",07:40:00,"09/09/1992 07:40:00","09/09/1992",07:40:00,"09/09/1992 07:40:00","",,"","",,,"",,,"","32936","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Ortho-Phosphate","","09/09/1992","",00:00:00,"0.02","mg/L","","","","","","","","","","Dissolved","","","","","EPA365.3M","Phosphorus, Orthophosphate; Colorimetric, Ascorbic Acid, Two Reagent low level cal. Modified.","","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,4225151
"AMS001D","Statewide River and Stream Ambient Monitoring-WY1989 through WY1999","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","","09/09/1992",07:40:00,"09/09/1992 07:40:00","09/09/1992",07:40:00,"09/09/1992 07:40:00","",,"","",,,"",,,"","32936","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Phosphorus","7723-14-0","09/09/1992","",00:00:00,"0.034","mg/L","","","","","","","","","","Total","","","","","EPA365.1","Phosphorus, All Forms (Colorimetric, Automated, Ascorbic Acid)","","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,5225151
"AMS001D","Statewide River and Stream Ambient Monitoring-WY1989 through WY1999","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","","09/09/1992",07:40:00,"09/09/1992 07:40:00","09/09/1992",07:40:00,"09/09/1992 07:40:00","",,"","",,,"",,,"","32936","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Ammonia","7664-41-7","09/09/1992","",00:00:00,"0.02","mg/L","","","","","","","","","","Dissolved","","","","","EPA350.1","Nitrogen as Ammonia, Colorimetric, Automated Phenate","","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,6225151
"AMS001D","Statewide River and Stream Ambient Monitoring-WY1989 through WY1999","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","","09/09/1992",07:40:00,"09/09/1992 07:40:00","09/09/1992",07:40:00,"09/09/1992 07:40:00","",,"","",,,"",,,"","32936","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Fecal Coliform","","09/09/1992","",00:00:00,"100","/100mL","","","","","","","","","","","","","","","SM16-909C","Fecal Coliform by Membrane Filtration using mFC Medium.","","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,7125151
"AMS001D","Statewide River and Stream Ambient Monitoring-WY1989 through WY1999","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","","09/09/1992",07:40:00,"09/09/1992 07:40:00","09/09/1992",07:40:00,"09/09/1992 07:40:00","",,"","",,,"",,,"","32936","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Total Suspended Solids","","09/09/1992","",00:00:00,"11","mg/L","","","","","","","","","","Total","","","","","EPA160.2","Residue, Non-Filterable, Gravimetric, Dried at 103-105 Deg-C","","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,7225151
"AMS001D","Statewide River and Stream Ambient Monitoring-WY1989 through WY1999","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","","09/09/1992",07:40:00,"09/09/1992 07:40:00","09/09/1992",07:40:00,"09/09/1992 07:40:00","",,"","",,,"",,,"","32936","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Dissolved Oxygen","","09/09/1992","",00:00:00,"9.6","mg/L","","","","","","","","","","","","","","","EPA360.2","Dissolved Oxygen (DO) by Modified Winkler Full Bottle","","","","","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,9125151
"AMS001D","Statewide River and Stream Ambient Monitoring-WY1989 through WY1999","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","","09/09/1992",07:40:00,"09/09/1992 07:40:00","09/09/1992",07:40:00,"09/09/1992 07:40:00","",,"","",,,"",,,"","32936","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Nitrite","14797-65-0","09/09/1992","",00:00:00,"0.01","mg/L","","","","","U","Analyte was not detected at or above the reported result.","","","","Dissolved","","","","","EPA353.2","Nitrogen, Nitrate-Nitrite (Colorimetric, Automated Cadmium Reduction), Revision 2","K","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Reviewed",46.5381991606041,-118.156069764337,,1225151
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","","09/09/2003",09:25:00,"09/09/2003 09:25:00","09/09/2003",09:25:00,"09/09/2003 09:25:00","",,"","",,,"",,,"","132544","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Turbidity","","09/09/2003","",,"4","NTU","","","","","","","","","","Total","","","","","SM2130B","Turbidity, Nephelometric Method","","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Not Reviewed",46.5381991606041,-118.156069764337,,4872503
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","","09/09/2003",09:25:00,"09/09/2003 09:25:00","09/09/2003",09:25:00,"09/09/2003 09:25:00","",,"","",,,"",,,"","132544","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Total Persulfate Nitrogen","","09/09/2003","",,"0.377","mg/L","","","","","","","","","","Total","","","","","SM4500NB","Nitrogen, In-Line UV/Persulfate Digestion and Oxidation with Flow Injection Analysis","","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Not Reviewed",46.5381991606041,-118.156069764337,,46983681
"AMS001E","Statewide River and Stream Ambient Monitoring-WY 2000 through WY 2009","35B060","35B060","TUANNON RIVER AT POWERS","Stream/River","Sample","","09/09/2003",09:25:00,"09/09/2003 09:25:00","09/09/2003",09:25:00,"09/09/2003 09:25:00","",,"","",,,"",,,"","132544","","N","","N","","Water","Fresh/Surface Water","","","","","","","","","","","","",,"Ortho-Phosphate","","09/09/2003","",,"0.0509","mg/L","","","","","","","","","","Dissolved","","","","","SM4500P-G","Phosphorus/Orthophosphate by Flow Injection Analysis","","","","Dept of Ecology Manchester Environmental Lab, Port Orchard WA","","","","","","","","","","","","","LEVEL 4: Approved QAPP or SAP.","Level 5:  Data Verified and Assessed for Usability in a Peer-Reviewed Study Report","Routine ambient monitoring","Not Reviewed",46.5381991606041,-118.156069764337,,75738368
